"CountyFP","Time_fornow_enddate","StartDate","EndDate","DurationDays","Hazard","CropDmg","avg_tmax","avg_tmin","avg_ppt","unique_id","duplicate"
"51001",1995-08-31,1995-08-01,1995-08-31,31,"Heat",0,86.6532322165223,69.8409220830383,0.0466875821766334,"51001 1995-08-01",FALSE
"51131",1995-08-31,1995-08-01,1995-08-31,31,"Heat",0,86.0578027090211,71.486594545268,0.047786769066272,"51131 1995-08-01",FALSE
"51131",1995-09-30,1995-09-01,1995-09-30,30,"Drought",4119209.32,78.7219399934445,64.3860879412237,0.154951146390341,"51131 1995-09-01",FALSE
"51001",1995-09-30,1995-09-01,1995-09-30,30,"Drought",11533786.09,79.1873223981753,63.0133960478646,0.150415447599946,"51001 1995-09-01",FALSE
"24011",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,91.0102741308773,69.4548976236231,0.0583977921734301,"24011 1993-07-01",FALSE
"24015",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,89.2935390635899,67.2711400059291,0.0821272757912409,"24015 1993-07-01",FALSE
"24019",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,89.9851097140926,72.892841377636,0.0358505625883319,"24019 1993-07-01",FALSE
"24029",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,89.3782048109303,70.1630886944481,0.088170574779352,"24029 1993-07-01",FALSE
"24035",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,89.9541386676657,70.2419558788168,0.0760936056682977,"24035 1993-07-01",FALSE
"24039",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,90.2369396584374,72.2767914162363,0.0381671589378862,"24039 1993-07-01",FALSE
"24041",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,90.0557108306885,71.8850792011261,0.0582940944791998,"24041 1993-07-01",FALSE
"24045",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,90.8875440416498,70.367280685942,0.0324718402148202,"24045 1993-07-01",FALSE
"24047",1993-07-30,1993-07-01,1993-07-30,30,"Heat",38616.99,89.1215903463925,71.0614844925824,0.0308935926627161,"24047 1993-07-01",FALSE
"51001",1993-08-31,1993-08-01,1993-08-31,31,"Drought",653295,85.5119128385785,69.2013158908426,0.0797528379690362,"51001 1993-08-01",FALSE
"51131",1993-08-31,1993-08-01,1993-08-31,31,"Drought",653295,85.0332641562092,70.047152151571,0.0558256693486973,"51131 1993-08-01",FALSE
"10001",1991-05-31,1991-05-01,1991-05-31,31,"Heat",0,79.8159334606954,58.0186999061274,0.0671888559938904,"10001 1991-05-01",FALSE
"10003",1991-05-31,1991-05-01,1991-05-31,31,"Heat",0,80.0260655428472,57.5474947784612,0.0580475764741152,"10003 1991-05-01",FALSE
"10005",1991-05-31,1991-05-01,1991-05-31,31,"Heat",0,79.8298593721681,57.8354252604096,0.0539210586702439,"10005 1991-05-01",FALSE
"24011",1991-07-04,1991-07-01,1991-07-04,4,"Heat",0,86.8984557376188,67.9155676617342,0.13156013603033,"24011 1991-07-01",FALSE
"24015",1991-07-04,1991-07-01,1991-07-04,4,"Heat",0,84.6641499519348,66.3645999363491,0.103163979242469,"24015 1991-07-01",FALSE
